ticker,footprint,footprint15,intensity,hidden_frac,dvol,absCOI,ndays,price,realvol,dollarvol,inst_own,n_analyst,mktcap
KEY,1.8963476041666665,1.6367558333333334,21.09375,0.9332961046358254,22953.15,0.43703457241160065,480,12.623973599388487,0.458106690326523,289759.95962280384,0.88879997,19.0,24774729728.0
KHC,0.811860663900415,0.7944631535269709,38.47302904564315,0.9015084591178446,28014.948132780082,0.44032556353171204,482,31.039482934134348,0.18330999410951557,869569.5044680863,0.67023003,17.0,30782787584.0
KIM,2.2655334533898306,-0.7505288983050845,9.902542372881356,0.9260526486086066,5790.362288135593,0.5626189456513317,472,18.110055937994094,0.24460642897324678,104863.78493938707,1.03189,23.0,17628547072.0
KKR,1.0402581327800828,0.801902427385892,121.06846473029046,0.359929015490215,29810.053941908714,0.22564766318470686,482,84.35293962024507,0.3198086797870375,2514565.680238074,0.62961,20.0,89076137984.0
KLAC,2.214190497925311,2.3752639834024896,464.87344398340247,0.02523130672482567,54939.73236514523,0.12055815732246737,482,56.398435741606214,0.3878053789346717,3098514.9654566864,0.95755,28.0,280444239872.0
KMI,1.9572342083333332,2.012586541666667,10.970833333333333,0.961520213079592,11404.275,0.4960322773667176,480,17.045579261779785,0.18355248081178996,194392.47343563367,0.71008,21.0,72284594176.0
KMX,2.0747434647302905,2.2999117634854773,134.97717842323652,0.27887274483121866,26978.66804979253,0.17769796758914022,482,73.93420944213867,0.37929949278359315,1994646.4940632957,1.11481,13.0,8152793088.0
KO,0.7208565145228215,0.4976085477178423,30.180497925311204,0.9045021339249292,13012.529045643154,0.36485476957957974,482,57.5263260832287,0.13108681074831097,748562.9890471529,0.68333,23.0,353664040960.0
KR,0.8524429875518672,-0.17085927385892125,28.54979253112033,0.82876367100576,8376.688796680497,0.3779122788812072,482,47.35940147763207,0.212680161843778,396714.96777517436,0.81661004,22.0,35251724288.0
KSS,2.7316184615384618,2.5488951767151766,35.316008316008315,0.7818245636996949,12276.014553014553,0.34933375496931335,481,19.759302464439756,0.540557772832388,242565.48461087878,1.09517,13.0,2163671808.0
LAC,10.705220260303687,15.369950802603036,13.271149674620391,0.7758674523695961,5708.960954446855,0.5463303793540032,461,4.5894006268835215,0.8185164122836213,26200.708983191944,0.32583,9.0,1049676800.0
LCID,6.165443084677419,5.949828447580645,27.87298387096774,0.9335573872528338,98155.73991935483,0.5469622726559141,496,49.64933340163458,0.816252947008115,4873367.056540181,0.61964,10.0,2645941248.0
LEN,1.7304012240663902,1.4521699170124482,194.7655601659751,0.2092471116428181,33312.99585062241,0.1533765081454411,482,127.13875757126581,0.2915351537848237,4235372.9034248665,0.96672,13.0,19789535232.0
LI,3.2192747510373447,3.1880163070539416,81.52489626556017,0.7492843684763704,46149.396265560164,0.3186368870731703,482,28.336171464465913,0.6026285119482463,1307697.2055624956,0.04183,26.0,12024093696.0
LIN,1.5662955688622753,1.1423592814371257,372.5149700598802,0.05203756745929135,68651.14371257485,0.13841041225515946,501,391.8708979143415,0.17367085506852695,26902385.329493206,0.91379,25.0,235182211072.0
LNC,5.757252356687898,-0.15669959660297259,18.15711252653928,0.7268436604868144,3318.5732484076434,0.44432014622586335,471,24.482902307056246,0.40585685323208426,81248.30463957464,0.84292,12.0,7973590528.0
LOGI,1.3097220374220375,1.414086943866944,47.2037422037422,0.366057634260228,9351.476091476092,0.28765322811729344,481,74.20539429437547,0.32902616668688056,693929.9706024085,0.67817,10.0,14987985920.0
LOW,1.2990638381742738,1.6135848340248962,269.9128630705394,0.11680466918942764,46000.33195020747,0.1475159255738053,482,214.8917140125093,0.22965359485834871,9885090.177924478,0.81023,33.0,114640355328.0
LRCX,1.8130994386694386,1.8783874636174636,551.089397089397,0.09962603746598651,72774.12474012474,0.11504678956636934,481,70.58236915951683,0.3996830989841708,5136570.137668211,0.89876,31.0,399294824448.0
LULU,1.6072746887966805,1.556703630705394,527.9730290456431,0.04921080478594371,101305.69502074689,0.13029806347090295,482,359.13354268391925,0.3676798784082499,36382273.14685751,0.81981003,26.0,12873608192.0
LUV,1.7533797505197506,2.0642812058212057,27.051975051975052,0.8686263631278094,11365.594594594595,0.38188952434583917,481,28.895241975330173,0.3408866426982688,328411.6060043155,0.89581,23.0,23294955520.0
LVS,1.9549245530145531,2.383717068607069,61.83575883575884,0.6782580597285504,15301.77130977131,0.3157099968020244,481,48.33259261358352,0.2954447868430135,739574.278981397,0.42332,19.0,29984337920.0
LYFT,4.042417027027027,4.667722744282743,51.45530145530145,0.8893976326044319,68882.83575883576,0.410033058308959,481,12.774057173956008,0.7024336542961757,879913.2822875894,1.08593,36.0,5566146048.0
LYV,1.3601164937759336,1.7690361618257262,153.7759336099585,0.2849452058393902,31953.460580912862,0.18130224719810095,482,91.4643807547433,0.2912699438608021,2922603.485004295,0.85566,23.0,41404260352.0
M,4.145803104166666,5.377526625,18.991666666666667,0.9058800014206286,12279.258333333333,0.4351064470097815,480,15.352367253984724,0.4727158503802168,188515.6835398857,0.99310994,11.0,6399713280.0
MA,0.8431409543568464,0.9568948547717843,339.50207468879665,0.06489749385103852,49468.263485477175,0.13298841405579503,482,420.5439168875558,0.1671268323946317,20803577.287808225,0.91370004,38.0,470048931840.0
MAR,1.137208882235529,1.1928125948103792,316.001996007984,0.11844914531114378,58670.73652694611,0.16346317405095526,501,209.4882855515253,0.22735309203884044,12290832.007075192,0.66412,24.0,97512046592.0
MAT,2.7059611226611224,2.2496316216216217,21.11018711018711,0.893570175765943,13912.31600831601,0.5187498136461067,481,18.911619055611748,0.31107154375631985,263104.4205305614,1.06092,13.0,4184193280.0
MCHI,1.2315246896551726,1.9148922988505748,6.940229885057471,0.886956221138415,5682.365517241379,0.6883154988427211,435,42.10216984340123,0.2900518653427228,239239.918119183,,,
MCHP,1.0636910580912862,1.0364959543568464,203.59751037344398,0.5047469735053294,52993.63278008299,0.18866576397107426,482,76.0319709850493,0.3554858506172435,4029210.349927627,1.02227,24.0,46166568960.0
MDB,3.34852486,4.11325064,446.414,0.04371931132456113,89147.794,0.11841814145425004,500,310.26334280831475,0.6040398232053187,27659292.570427023,0.93663,36.0,24529326080.0
MDLZ,0.6041455888223553,0.28512229540918166,54.6746506986028,0.8098778506133605,25934.191616766468,0.3489490838958734,501,64.44153592064266,0.17114962337903278,1671239.140644686,0.91973996,22.0,78122926080.0
MELI,2.9004706016597512,2.9237832157676347,268.5331950207469,0.013244447278030577,24764.867219917014,0.11117241647143453,482,1493.917315266927,0.3899862122180391,36996663.95012035,0.84606004,24.0,91214880768.0
MEOH,5.212757354709419,3.198830601202405,21.627254509018037,0.26665062588395316,4494.198396793588,0.3873018150790255,499,42.67871077037993,0.35787196376792074,191806.5935214587,0.79749,10.0,4367212544.0
MET,0.2200396465696466,-2.2015878586278586,36.228690228690226,0.7016663366396035,8206.390852390852,0.3474942344347453,481,63.81731836954753,0.2441288540175002,523709.85769196955,0.78486,16.0,60013346816.0
META,0.5456004979253112,0.562449377593361,2220.363070539419,0.121777052965615,592302.6763485477,0.0849691284078146,482,373.13723518008277,0.38458397142693035,221010183.04246047,0.80251,58.0,1592022925312.0
MFC,3.6849575718015664,2.8424149347258485,2.7389033942558747,0.9251658820795678,1474.793733681462,0.7477960438476944,383,20.82705331711542,0.20703128388246392,30715.607723131532,0.54543,2.0,71690633216.0
MGM,2.8995687318087318,3.081207713097713,27.806652806652806,0.7732700957181425,7556.0332640332645,0.383403282622172,481,41.03955176217215,0.33131245053738495,310096.21825598774,0.68546,18.0,11638673408.0
MLCO,5.713769916839917,5.948491455301455,16.935550935550935,0.899877614196752,14124.52182952183,0.5116594307918263,481,9.193390472048804,0.5032641105587023,129852.24440977133,0.32376,12.0,2123954688.0
MMM,1.0748826556016597,1.0572322614107885,147.56639004149378,0.36578252319925614,27403.122406639006,0.1746969423835463,482,91.78089917864118,0.3021044146956218,2515083.2147836974,0.78279,17.0,88064761856.0
MNST,1.4195583783783785,1.3491709563409564,73.004158004158,0.761921051036507,31771.18711018711,0.34724522547047904,481,53.77323814755395,0.218859194867408,1708439.6107065878,0.72902,23.0,93566033920.0
MOS,1.5117121161825728,1.6296620954356849,34.88796680497925,0.7667959461841751,7930.821576763486,0.3705290869199808,482,32.13578322637649,0.34475682902466853,254863.16299794076,0.94084,19.0,7240546816.0
MP,3.2320598535564855,3.9140383054393304,28.700836820083683,0.7409139069292254,6702.456066945607,0.38864907955486083,478,19.848476190112887,0.5452667427559721,133033.53966004754,0.70596004,16.0,8132054016.0
MPC,1.814647510373444,1.9345423858921162,221.80497925311204,0.18626700608096775,42799.85477178423,0.17765919909855707,482,142.09083988734653,0.30045373829606403,6081467.311579278,0.78455,17.0,92199428096.0
MRK,0.8778372916666667,0.8210578958333332,128.88125,0.5266056572798956,30833.03125,0.1989681263738189,480,104.3022458031064,0.19797516391676442,3215954.404292361,0.82216,26.0,314828521472.0
MRNA,1.9488229045643153,2.076287510373444,516.0871369294606,0.17478502549040734,127454.51659751037,0.10983732075091927,482,110.31497137887138,0.5554053307073117,14060141.350562245,0.78832,19.0,23041378304.0
MRVL,1.3370333817427387,1.0650715560165975,250.50207468879668,0.5708541454199412,107951.95228215768,0.24130616408059513,482,61.95352032616025,0.5561536888175632,6688003.469961338,0.87337995,40.0,189372907520.0
MS,0.6612884024896266,0.4393536307053941,111.57883817427386,0.5773363262481278,28277.396265560164,0.2499145100711228,482,87.516226675851,0.2593212054050954,2474731.021379626,0.63009,21.0,343482007552.0
MSFT,0.30847065737051793,0.4110148406374502,1645.9442231075698,0.25734059816426147,409793.7330677291,0.08704037983374173,502,355.86224344889325,0.22800390120751177,145830117.200779,0.76444,55.0,2899615154176.0
MSFU,5.448217675675675,6.829518054054054,6.956756756756757,0.2194778362133631,2970.091891891892,0.7242319640661761,185,32.2433914802188,0.37590675662044926,95765.83560249396,,,
MTCH,2.6638079045643153,2.976717053941909,86.26348547717842,0.7188343164616653,31933.201244813277,0.3067724520655991,482,35.63536087762742,0.40991708944891364,1137951.1503368223,1.09105,16.0,8871126016.0
NCLH,2.814213257261411,0.4837982987551867,23.719917012448132,0.91386142349199,15153.697095435684,0.38397821086089656,482,17.902876227242604,0.49362649725388724,271294.7634847108,0.98493,25.0,8874599424.0
NDAQ,1.197920456431535,0.9944442946058092,47.446058091286304,0.6901024750219216,15801.813278008298,0.3574573920650699,482,58.179904080345516,0.21867884719449546,919347.980810053,0.86303,15.0,51407659008.0
NEE,0.9400745020746888,0.8542286721991702,64.63070539419087,0.7241955845868789,22890.064315352698,0.2861131155057692,482,66.01399080548967,0.265131406986284,1511064.49525076,0.87022,20.0,186473988096.0
NEM,1.971170726141079,2.309354377593361,34.587136929460584,0.821583019357577,13595.51244813278,0.3202146403386027,482,40.96463106427874,0.34559196359304595,556935.1515675684,0.81092,21.0,102218178560.0
NEOG,6.011743387423936,2.6047446653144015,17.898580121703855,0.8535195581005511,6559.288032454361,0.4847663246685801,493,16.981638130914597,0.4187609421209482,111387.45576357876,1.13886,3.0,2139725952.0
NET,2.6185499377593358,2.4936958506224065,236.28215767634856,0.2650373940062555,57095.79253112033,0.14115295373471254,482,73.79514293125698,0.5659754840965059,4213392.170607419,0.89958,31.0,95471640576.0
NFLX,1.0312174302788846,1.0884746812749004,1304.934262948207,0.04027397833795964,243437.00996015937,0.07876438695537906,502,52.36013141813732,0.3429089517371547,12746393.83355235,0.88053,45.0,285354786816.0
NGG,1.9864069278350516,1.9929994845360826,12.65360824742268,0.333017643551157,2348.5896907216493,0.45381710696686617,485,54.404292602539066,0.21279728133642056,127773.36073732734,0.06279,5.0,83465379840.0
NI,1.1756524572649572,0.5941161324786325,9.121794871794872,0.9239572132293452,4110.681623931624,0.5321031073947393,468,26.725565556117466,0.18368048293359748,109860.29122071202,0.98779,15.0,22327484416.0
NIO,5.467422091633465,5.759785438247012,25.86454183266932,0.9506231812887329,46493.754980079684,0.43490437671874327,502,7.429790496372041,0.6732665020777853,345438.85889164626,0.12529999,24.0,11701465088.0
NKE,0.8839422821576763,0.7484314937759337,154.54149377593362,0.5602994403431284,40631.748962655605,0.20477466932055718,482,94.81704206194196,0.30731431329606407,3852582.2504423833,0.81955004,34.0,62618480640.0
NLY,2.2015335333333335,3.265455711111111,7.233333333333333,0.932955540212802,4127.471111111111,0.5948361463033456,450,13.769172065371558,0.23272862727002275,56831.85992373922,0.61634,11.0,16827876352.0
NOC,2.1388370124481324,1.9318938174273859,187.98340248962654,0.03236599309005541,23879.8132780083,0.1389486396968419,482,450.43093058268227,0.20396432895886848,10756206.516953971,0.84376,20.0,74622869504.0
NOV,4.042651898734177,5.2728501898734175,13.170886075949367,0.8803234206683117,5153.111814345992,0.4954925733711001,474,17.31986228761219,0.3542773601962279,89251.18697713997,1.08097,20.0,7296202752.0
NOW,1.9418746680497927,1.8952058091286306,370.39211618257264,0.025589678214181906,49208.199170124484,0.12266437627899401,482,134.8235924275716,0.32940178351691357,6634426.1890076315,0.88661003,46.0,98448662528.0
NRG,1.4404648547717844,1.260136410788382,66.47095435684648,0.5166103903426063,15191.342323651452,0.29870819458939507,482,54.258181878952755,0.33753207937714336,824254.6147821132,0.95115995,17.0,29533884416.0
NTAP,1.421025370741483,1.2876445490981965,138.62725450901803,0.3939852249763119,29572.44488977956,0.19614626454162262,499,87.45356008620489,0.2950637613158051,2586215.5860643196,1.05992,16.0,32628502528.0
NTES,1.6858903941908714,1.6767485269709543,154.93153526970954,0.28940975941875774,41196.724066390045,0.18045143638688124,482,87.6637273297991,0.39331906127898386,3611458.3854369894,0.09882,31.0,77604724736.0
NTR,1.6118051659751038,1.8158183195020747,45.65145228215768,0.4193661926764016,9137.964730290456,0.2885747216292015,482,53.5641176641555,0.29328108113506246,489467.018024181,0.71849,21.0,32881612800.0
NVAX,3.3597669022869026,0.5318158627858629,47.36382536382536,0.8012933491097862,38177.18087318087,0.4376915564255602,481,8.772495227541242,1.1948816417840333,334909.137010958,0.69486,9.0,1300705408.0
NVDA,0.3481939641434263,0.2527682868525896,4757.410358565737,0.23947518412141397,1683673.8227091634,0.060245696457163045,502,70.23626539684477,0.5073740445516106,118254961.45352097,0.71521,58.0,5136305356800.0
NVDS,3.124320805369128,0.9099207718120801,3.9093959731543624,0.36368450472182745,2741.010067114094,0.7271979597399268,298,1690.7413162231446,0.8588738990360723,4634338.968653373,,,
NVO,0.8081493983402489,0.7617389419087136,136.59751037344398,0.27971765923597375,37612.67842323652,0.18559692714402215,482,95.45616467430479,0.32716630336865676,3590362.0254101357,0.09925,12.0,213137408000.0
NVS,2.052407995780591,1.147956476793249,17.29746835443038,0.6461528792191825,4092.8037974683543,0.4479885763827381,474,91.79394368489584,0.17609465431505966,375694.6012981379,0.07661,10.0,290961424384.0
NWL,2.5918063900414934,4.690942904564315,14.651452282157676,0.9444282533052728,16135.539419087138,0.5259513121248995,482,8.152414700644357,0.5653747192424827,131543.6087629925,0.99011004,8.0,2290360576.0
NXPI,1.6854275103734442,1.503796244813278,516.7572614107884,0.07882127990878948,103649.54771784232,0.13035546141923476,482,204.92264061337426,0.3379484879167536,21240139.016722187,1.03013,29.0,70388932608.0
OKE,1.264458232848233,0.3640274844074844,43.65904365904366,0.589474498551213,8600.727650727651,0.3243449816474006,481,66.5999654497419,0.22929512870407262,572808.1643811014,0.84049004,21.0,57805512704.0
OKTA,2.0265667219917014,1.7432400622406639,267.2344398340249,0.2391289596050007,67343.3755186722,0.15483229370424131,482,81.34965721493676,0.4561526251482615,5478360.514140747,0.99134004,42.0,23968106496.0
OMC,1.812788174273859,1.2984193775933612,81.53319502074689,0.33658437346672515,13408.072614107883,0.2203817667278902,482,81.84045107886905,0.23757493870723673,1097322.71083682,1.12551,12.0,22623791104.0
ON,1.1093204365904366,1.3803570062370063,286.3409563409563,0.454637873457033,76335.59875259876,0.1593470544660341,481,77.32980938866025,0.46040901494463676,5903017.301107713,1.0961499,25.0,35933507584.0
ORCL,0.8216689626556016,0.662745643153527,217.19502074688796,0.4028106333330395,58801.116182572616,0.1853485501546121,482,117.42303495861235,0.30920497624815346,6904605.52111165,0.43943,41.0,362478469120.0
OTIS,1.2283860995850622,0.5197405394190872,62.08921161825726,0.43844092932409046,9920.979253112033,0.2336440525349827,482,85.74396834600539,0.18592778575026295,850664.1310402143,0.94415003,12.0,27017449472.0
OXY,1.5341502904564315,2.051698340248963,68.84854771784232,0.7493224067807954,16487.207468879667,0.2544093099416803,482,56.988021945045105,0.25092927396381365,939573.341049026,0.55261004,23.0,57191493632.0
PAAS,6.364032100840337,6.019682836134454,10.380252100840336,0.888262416477786,5361.628151260505,0.5069051766333502,476,17.03255205790202,0.4383596873864068,91322.21060145751,0.61042,8.0,19082942464.0
PANW,1.2972363485477179,1.2365903734439834,758.9709543568465,0.08732198941308097,169352.4419087137,0.111329941640285,482,136.14960938953217,0.4063040630515975,23057268.815034807,0.85262,50.0,273253203968.0
PATH,3.3927630688935286,2.7092226513569937,24.37787056367432,0.8758822658255689,14403.903966597078,0.4286092308742051,479,16.478342830113004,0.5895155051335801,237352.4676536112,0.83352995,16.0,5543886848.0
PAYX,1.32886558,0.6241884,202.008,0.27779839643006926,39200.312,0.18260545288174457,500,112.14885765438989,0.20723671433344135,4396270.210495671,0.87878996,14.0,39388319744.0
PBF,2.497273029045643,3.7257639004149374,58.344398340248965,0.42453274569663074,11502.373443983402,0.23504256280676766,482,38.72030640011742,0.43129695319977773,445375.4240796112,0.86206,13.0,7610783232.0
PBR,2.7218653347280335,3.19363629707113,12.638075313807532,0.9504951166014461,25074.441422594144,0.4694071929506694,478,10.482759032476515,0.34355515905685724,262849.32730700204,0.21767001,13.0,121734078464.0
PCAR,1.1834196265560166,0.856693734439834,165.00207468879668,0.42236289966817475,34884.35477178423,0.1895141015310278,482,84.79296239217122,0.24414651796211181,2957947.782239059,0.78194,16.0,69001388032.0
PCG,3.6566983783783784,3.1266464864864867,15.415800415800415,0.9517397525565489,20473.70686070686,0.4415826098516229,481,17.201538118634904,0.19871874706323173,352179.248994206,0.99044,16.0,39882289152.0
PDD,1.2565554771784233,1.0720598547717841,660.0663900414938,0.3125804933771226,246878.0643153527,0.1173459341129769,482,108.12777133033389,0.5541307949386166,26694374.88476592,0.32397997,34.0,118981705728.0
PEG,0.9588553112033195,-0.7132703526970956,30.112033195020746,0.6374411646689976,6094.877593360996,0.3840091097420704,482,62.84816903977167,0.191869665587488,383051.8972642686,0.78373003,19.0,39656419328.0
PENN,2.440025488565489,1.1751028482328483,38.642411642411645,0.8085795610992375,19706.604989604988,0.40941160526678205,481,23.012228609720864,0.508557305784321,453492.89914225583,1.0569999,19.0,2803412224.0
PEP,0.3735840456431535,0.37085765560165973,221.71576763485479,0.44325776869807604,47329.15767634855,0.15879085532743242,482,158.1585878499349,0.15529056555206927,7485512.742218193,0.83223,22.0,185297895424.0
PFE,1.226795695652174,1.1528895652173914,36.332608695652176,0.9292926052751868,32422.778260869567,0.34185933409293645,460,28.113079336257208,0.23224945702456765,911504.1375497016,0.69571996,26.0,141460209664.0
PFG,1.6981397095435684,1.0395508091286307,93.65560165975104,0.38170021678940946,19252.94398340249,0.26649148917060894,482,72.50336450485956,0.23785025070204402,1395903.2154202734,0.81005996,12.0,23383341056.0
PGR,1.1784659667359667,1.3778381081081081,198.9189189189189,0.17633016006579874,36984.051975051974,0.1534677451139764,481,163.7399674333845,0.25238849724011886,6055767.46594961,0.90573996,21.0,118919553024.0
PHG,5.0442295077720205,3.854173549222798,4.308290155440415,0.886271206734954,1626.3316062176166,0.7467749506457315,386,20.695919125874838,0.3753505246729823,33658.42739413391,0.05552,5.0,25533984768.0
PHM,2.202053838174274,1.36312989626556,128.83609958506224,0.31180055949975594,20868.759336099585,0.20726146553975713,482,92.0242746407645,0.3030652230289376,1920432.4405572466,0.97150004,13.0,24144144384.0
PINS,2.447521161825726,3.465833589211618,59.983402489626556,0.8239672003760324,33194.35062240664,0.3242663274047663,482,31.06558095296224,0.4405203089628293,1031201.7864413859,1.16012,36.0,12625946624.0
PLAY,2.5980120746887967,1.9723991078838174,80.88796680497926,0.40860000117582673,19663.265560165975,0.23094745255086527,482,41.5946285429455,0.5010283962072476,817886.2269163969,1.1115,7.0,355192576.0
PLD,0.7093947095435684,1.345808112033195,159.53526970954357,0.2603633538807506,31086.309128630706,0.15074243622228545,482,110.2232217843192,0.25513896445657186,3426433.1455409685,0.98133004,14.0,138057695232.0
PLTR,2.130494585062241,1.4420995435684647,123.14315352697095,0.8278300118482668,108241.10580912862,0.28865863158618865,482,22.90411426180885,0.6637745883361497,2479166.655276824,0.64392,27.0,298633166848.0
PM,0.8745809751037344,0.6080952697095435,72.41701244813278,0.5333145747597955,14308.831950207468,0.24522515710571072,482,91.92100786481585,0.1816104930675531,1315282.254231349,0.84122,15.0,302827995136.0
PNC,1.120998838174274,0.9147423236514522,216.95228215767634,0.16952961316570025,39329.927385892115,0.1611601381656508,482,137.58661756243023,0.27920041679713553,5411271.67800089,0.86228997,20.0,100751491072.0
PPL,0.15738590233545657,0.680104416135881,9.9171974522293,0.9317847765283395,5280.995753715499,0.5759649542348203,471,25.962867885771253,0.1739800770130689,137109.79505903448,0.89061,15.0,27159846912.0
PR,2.681687282157676,1.272279834024896,12.58713692946058,0.9333803204193918,9568.315352697095,0.48171340129866536,482,11.958976244245257,0.3945578138855127,114427.25600035173,0.89969003,19.0,18436872192.0
PRU,1.5917754979253111,1.5459076348547718,69.23858921161826,0.36554426376887156,9264.03112033195,0.20945764842198558,482,92.31137150355748,0.23535613555168236,855175.4183694805,0.64708,15.0,41279590400.0
PSX,1.2102719087136928,1.1078229253112033,169.53734439834025,0.28619960798987,28662.153526970953,0.1614933698693218,482,112.33439790271578,0.2716460458281904,3219745.7590474836,0.80851,18.0,84761673728.0
PTEN,4.622919625779626,5.436998544698545,24.18087318087318,0.9059766585268241,22963.83367983368,0.48712583787720265,481,10.465551953088669,0.4546612530680272,240329.1944183867,1.17392,14.0,4069501440.0
PTON,7.054354543568465,6.028569834024896,26.33195020746888,0.9155111323315067,43196.29875518672,0.4732283162502442,482,6.818485726401919,0.8578548234297353,294533.3464956336,0.89558,16.0,2710529536.0
PYPL,1.1311448962655604,1.194946929460581,171.34647302904565,0.6880704372521971,72434.76763485477,0.234759366887611,482,67.60889378138951,0.35108963636700036,4897234.511104527,0.81999,33.0,48965672960.0
QQQ,0.009491075697211153,-0.08513683266932272,206.65139442231074,0.5900379844080959,167707.99601593625,0.18974023591127537,502,395.2826155889602,0.1821884189900479,66292055.320362195,,,
QQQM,0.42744115281501344,1.1489072117962467,5.721179624664879,0.4912643712755035,2414.9008042895443,0.7452986840817755,373,162.49921968005953,0.181881738412246,392419.4963017991,,,
QTEC,2.0576178172588833,3.671244137055838,3.8248730964467006,0.187229156635424,1463.1294416243654,0.7158404695854972,394,162.14052183605375,0.24258331222877622,237232.57117866856,,,
RBLX,2.556014149377593,2.474783132780083,106.41078838174273,0.6285885471648256,36623.964730290456,0.25812303366253075,482,39.29291425795782,0.5657079860902987,1439062.3059337742,0.82881,31.0,35541184512.0
RCL,1.7758202282157676,1.451349398340249,217.2219917012448,0.21419055112210092,41516.85684647303,0.14663943720921957,482,119.54110060918899,0.3523344571412472,4962970.761261528,0.90505,27.0,76663537664.0
RDVY,2.2717960606060608,-0.5906990151515153,1.8181818181818181,0.6801631820499051,851.219696969697,0.9311038398322309,132,49.36847915649414,0.16477751592555456,42023.421867445744,,,
REG,1.2630810187110186,1.7779127442827443,56.95841995841996,0.47593331768020575,10761.659043659043,0.2687315546300013,481,57.76859383719308,0.20264258014896658,621685.9103074949,1.04664,19.0,15369793536.0
RF,2.8152267573221756,3.213462217573222,19.192468619246863,0.9223717697995447,13777.338912133891,0.49946126556931697,478,17.99253513517834,0.31521454488368805,247889.25444582876,0.86300004,20.0,26335293440.0
