day,daily_pnl
20230210,-0.008396503797161515
20230213,0.0008016235516541337
20230214,0.0018356546379350476
20230215,0.006331331056075343
20230216,-5.454737848689759e-05
20230217,0.00332860905998559
20230221,0.0021687422782655373
20230222,-0.0018947165923503722
20230223,-0.0031283399613186926
20230224,-0.00406386185109251
20230227,0.0005884143866546849
20230228,0.004328794328106993
20230301,-0.0046160958570268295
20230302,-0.00460932103860005
20230303,0.0013073141565870666
20230306,-0.0011182535934561994
20230307,-0.004418450226121362
20230308,0.0009549179612027189
20230309,0.0007325974262952611
20230310,0.004049945220996581
20230313,-0.003695367311523159
20230314,-0.0013917032942425377
20230315,0.00045024033785394683
20230316,0.0011245502021997205
20230317,0.004708754598896597
20230320,0.00037693448603949196
20230321,0.003276000339973878
20230322,0.004554974707344385
20230323,0.002266696436272201
20230324,8.257316211630382e-05
20230327,0.0013352488459341227
20230328,-0.0016783304346725044
20230329,0.006513760750883571
20230330,0.0030951701831547934
20230331,-0.000607127519799563
20230403,-0.0028596118850355073
20230404,0.0002796891546544962
20230405,-0.0011471894477417361
20230406,0.001174694634136326
20230410,7.801539439545192e-05
20230411,0.004370203848495926
20230412,-0.00392581522327605
20230413,0.0018260189829045774
20230414,0.0015869782135814966
20230417,0.001481119940702051
20230418,0.0018820547530966397
20230419,-0.0054997046995103075
20230420,-0.005339590629938651
20230421,0.0020025708114797796
20230424,-0.003505471993386417
20230425,0.00010368076528749009
20230426,0.0018756807774933956
20230427,0.006452826120523438
20230428,-0.001645866557843623
20230501,-0.002384639629376897
20230502,0.0004615172029903289
20230503,0.0021183889526145564
20230504,-0.0035383777860268284
20230505,0.005405116976762575
20230508,0.005977905955903106
20230509,-0.0016044308061178493
20230510,-0.00454872548640807
20230511,0.005500418619242443
20230512,-0.003961767332535843
20230515,0.0012353836682170963
20230516,-0.004264939966720842
20230517,0.00728280325101514
20230518,0.0006362003500369212
20230519,-0.0006460670119150502
20230522,0.003685677603949736
20230523,-0.0008855199835701041
20230524,-0.001289583062842866
20230525,0.0006552793142310548
20230526,0.0030946003575293315
20230530,0.002142972194822653
20230531,-0.00037136168763056995
20230601,0.0009392249649282894
20230602,0.004681215622748785
20230605,-0.0007750100395644789
20230606,0.003278635647731139
20230607,0.001526372918355361
20230608,0.0006392893600444301
20230609,0.0024046287662653335
20230612,0.0054022511720829315
20230613,0.003943159624703765
20230614,0.0031024065319609577
20230615,-0.0006725415751837755
20230616,-0.0013826962547364141
20230620,-0.0013432211764610195
20230621,-0.0026977528001407318
20230622,-0.003918450569129944
20230623,-0.001019957355199179
20230626,-0.0039680816653954905
20230627,0.010247034538842839
20230628,0.0064586242663142775
20230629,6.336162734739699e-05
20230630,0.0006626086735838481
20230703,0.008444319623661017
20230705,-0.0022438812091822723
20230706,-0.003250434729916398
20230707,0.0015769636260845835
20230710,0.003920815457638401
20230711,0.005363807530353043
20230712,0.0013228465862417083
20230713,-0.000987672983225879
20230714,-0.002936221239125467
20230717,0.001384772725212689
20230718,-0.0012731019909725208
20230719,0.005807465545153738
20230720,-0.0049809373198376194
20230721,-0.002064846691349859
20230724,0.006942883082924686
20230725,-0.005310931014216231
20230726,0.0038339054371447257
20230727,-0.0034138686164821323
20230728,0.006246396371302751
20230731,0.005551592280176923
20230801,-0.006736252870507899
20230802,-0.0011952967230865065
20230803,0.002285243226329217
20230804,-0.00155962983923576
20230807,-0.0032195508182196898
20230808,0.003250347211624953
20230809,-0.0047628963851630585
20230810,0.0023816276183733667
20230811,-0.0010485826822673038
20230814,-0.0029746313290046067
20230815,-0.001722053757230197
20230816,-0.0018208181637149143
20230817,-0.0018886195789696966
20230818,-0.0022017022437155185
20230822,-0.0019060720356178671
20230823,-0.0027298108296905325
20230824,0.0004923556043546362
20230825,0.0009577900848490386
20230828,0.0021034025218350915
20230829,0.004513263869310384
20230830,0.0025500424874989073
20230831,-0.001267418191788745
20230901,-0.00010861931052910015
20230905,0.00038003149311822444
20230906,-0.007270641874446709
20230907,-0.0031760401400588666
20230908,-0.0017679844561443922
20230911,0.0007563096850959774
20230912,0.001182572625428578
20230913,-0.002743695171029791
20230914,0.0013527937369353699
20230915,0.0006011063887487072
20230918,-0.0035863931568855976
20230919,0.0006826721363425825
20230920,0.0003650353335858213
20230921,-0.0007590927506895752
20230922,-0.003122808755726694
20230925,-0.0027473678530135098
20230926,0.006455038437524787
20230927,0.002649103006071611
20230928,0.004065789037593754
20230929,0.0005816636407107602
20231002,0.004359412046209672
20231003,-0.004547406770847053
20231004,0.00716491030981747
20231005,-0.002344904650027883
20231006,-0.0029982254600574654
20231009,-0.002600286894710029
20231010,0.0037000923013326146
20231011,0.0008899911588152466
20231012,-0.002244565881527024
20231013,-0.0043726401612034045
20231016,0.0034178468124633904
20231017,0.0006307420578887048
20231018,-0.005543444725554309
20231019,-0.002844647296453346
20231020,-0.0006007459612886466
20231023,3.886335484174015e-05
20231024,-0.0021516627151194276
20231025,-0.0012462744259404313
20231026,0.003605090578223346
20231027,-0.005850720597560439
20231030,0.0034511879832190774
20231031,0.00018095752562988053
20231101,0.0028824281042436357
20231102,0.012651376828943102
20231103,0.0002257732543028328
20231106,-0.0014527987090095311
20231107,0.0011972053556432798
