tk,n,rho_infl,p_infl,rho_trad,p_trad,mean_pre_bps,mean_trad_bps,mean_infl_bps
TDOC,1163511,0.0316204488150349,4.234157665926971e-255,0.0013468463736983,0.1462818866004437,-295.69672337922646,93.7712380094724,9.28922261250193
TMO,808850,0.028970191071301,1.0340515676983733e-149,0.0046006489099545,3.508670386313585e-05,21.52474015520556,-37.57353031705629,2.9786264912452136
TSLL,842025,0.0224291957085592,3.816832617031621e-94,0.0010244369612731,0.3471960800407175,-10.016682084607636,5.055149686463987,3.838148544593067
TXN,1415953,0.0184168097908131,1.8002419412151466e-106,-0.004654770311546,3.0435256502836725e-08,5.512082762005741,-12.63224425945735,1.978897234604324
USB,1542482,0.0175044595859803,8.293994927040645e-105,0.0050713505768603,3.00568038259738e-10,-8.894911390197821,3.348908037427792,0.4902288684599033
VRTX,749441,0.0187746376868287,2.070196898285616e-59,0.0234534279198056,1.1276011646046253e-91,-30.92867657609413,14.016672110964736,1.2761552314248217
WDAY,990880,0.0293527306056903,9.379471120164754e-188,0.0270507758781063,9.261431934495305e-160,-143.47689351648708,47.80024794878096,4.410385920458239
XOM,1862454,0.010330893967191,3.8453988668521386e-45,-0.0044205254611725,1.6114867767780355e-09,2.713040801806558,-5.791429831826694,0.2900508975364029
AA,1433881,0.0201499924017149,1.182387082472104e-128,0.0052327568846502,3.704637754980987e-10,-39.0954540660079,14.686863410507778,1.6171901885543742
ADSK,870811,0.0249909945759949,2.5004996019634623e-120,-0.0014212637712258,0.1847459434058025,-29.96452714649137,19.67839840361758,0.8612500463023446
AKAM,866579,0.0322207879320117,9.199765205056192e-198,0.0007900690510116,0.4620495833287851,7.607983777733005,-14.046454947941658,2.6294138429771463
APA,1376372,0.0140223655327342,8.157886552678883e-61,-0.0006107288628899,0.4736828599808942,-20.41922123093617,11.634262943186371,-0.0493627488563993
AZN,1307796,0.0103101153236217,4.351919419707487e-32,0.0066839569738354,2.109384507982857e-14,-10.229153576853175,-2.292161495517501,-1.8813107778421687
BEN,965047,0.0251448589195762,9.361847277670196e-135,0.0022273624323664,0.0286630773928177,-40.87260068509359,16.917258189729672,1.9093758829103291
BP,1087935,0.0097546985097732,2.569719644193986e-24,-0.0070898445449596,1.4131828803654426e-13,-22.39933886747279,2.1659616636408536,-0.4628608034690395
CCJ,1338333,0.0195800270413574,1.2866030909780648e-113,-0.0027026590447416,0.0017683421273094,-27.513686809963357,8.44646620851762,-3.0259099827284976
CI,742575,0.0223245067435874,1.7115607582497663e-82,-0.0047616343464245,4.073873472913108e-05,-7.476391772684408,-8.386847011938764,2.1657849634230617
CNX,890258,0.0307281880032563,6.594332965676011e-185,0.0046940477851818,9.466408023198686e-06,29.718651264588296,-56.68124676893808,1.463192612672127
CP,954718,0.0238358899527182,5.189875884526464e-120,-0.0013914467606338,0.1739638383990632,0.5708183012305948,-8.166048356819028,1.4572750989954308
CVNA,1241162,0.0598971064532038,0.0,0.0466514269317313,0.0,-243.28288382173056,1013.8842782216586,1006.9467088083392
DE,798092,0.0239349462831726,1.8211889687485852e-101,-0.0048888752911351,1.2565111947830096e-05,13.239463076468835,-30.30390067315486,3.699271684677637
DOW,1509107,0.01838792026638,5.353770848808722e-113,-0.0017169429033931,0.0349281317131548,-13.049330385537736,8.323193748699977,2.9298517460271976
EMB,947193,0.0174648806107678,8.386603381914224e-65,-0.0138250733917868,2.8495912066527305e-41,-23.485605280380632,18.84290984403534,0.1857837908170556
EQT,1529264,0.0160990069960691,3.3427726086988754e-88,0.001536999034257,0.0573406566993913,-16.18381736193924,1.9699484741860007,-0.1547068605329731
FCX,1532276,0.0011865457744418,0.1418960995610181,0.0001175740279353,0.8842852844139173,-10.017286901371357,-0.3466396798360535,-1.7437541752911785
FRO,725113,0.0229488667779216,4.611071124054731e-85,-0.0041382411783915,0.0004252944696579,-66.99360705889721,10.814652662582567,-0.2295341533384773
GE,1497927,0.0083555437011326,1.5086524802862991e-24,-0.00016042109581,0.8443448842393966,-0.6411714217625137,-10.52911685175336,0.3536832050081036
GPN,882920,0.027847174711522,5.6393271105266385e-151,0.0063629366766399,2.2463479049111623e-09,-58.61400804719262,43.59423040651574,4.314127142172192
HON,1257369,0.0195728282299693,8.741358406474359e-107,0.0183415553622625,5.251486445257224e-94,-2.748403557016975,48.60654549202933,52.92658677317904
IBM,1415001,0.0155457260508948,2.336464731060776e-76,0.0027164637332931,0.0012321113711611,0.8847488889995275,-5.01368963719404,-0.3857539964230545
IUSG,285628,0.0457414147698805,4.054886854396797e-132,0.0076805442403356,4.045839720468287e-05,2.8759732242744005,-3.929073641874965,1.7625599297017382
KEY,950450,0.022789434308639,2.1758782035436616e-109,-0.005157495560488,4.953064130755659e-07,-24.57015198949502,4.810382090836844,2.220958374186224
LAC,632533,0.0410905066418009,1.911783385471628e-234,-0.0154115529633901,1.5256522693449727e-34,-211.5336067321641,107.30763807037168,-8.439040659229317
LRCX,1093714,0.0062490055103783,6.347572665269347e-11,0.0098531714936696,6.705734721351951e-25,-24.4068242852916,10.615892194906412,0.601824268702287
MCHI,1072563,0.0119562611829075,3.2350404619486667e-35,-0.0063538697059894,4.69122438283014e-11,-14.138783958967196,6.111094468298884,0.3744881878222279
MLCO,670223,0.0380706493802849,2.0783106994111025e-213,-0.0001725023073906,0.8876942051246569,-112.41553239432832,65.83854964109084,4.6197476241392605
MSFU,172308,0.0469720293892217,9.257977113603921e-85,-0.0143972155584833,2.279121021761287e-09,-68.30306875602174,30.995971937039197,-0.6468486740678812
NFLX,1322492,0.0723728742048665,0.0,0.0863688752172986,0.0,-47.29511329186997,1068.913353090404,1042.6874502891694
NTAP,1078783,0.020947400945596,5.643853944067021e-105,-0.0051065495329829,1.1334231017429964e-07,6.9461339209607145,-8.818701244508473,0.9560713106719682
OKE,1307306,0.0178736248717724,7.703508798389586e-93,-0.0010468259499105,0.231340222914686,2.02478116665275,-8.676735001384593,0.4968584718389721
PAYX,917320,0.0197905374482235,3.896826394805114e-80,-0.0109187427114614,1.3477843465506688e-25,-10.097786553735297,-10.766483399137543,1.398596062085386
PFG,916047,0.0295720770628535,2.6260790031031318e-176,-0.0019838814330571,0.0575935358990175,-4.577825522151673,-7.005977042723615,2.278124601768315
PNC,1017695,0.020541382080516,2.083400961881648e-95,0.0055367035432727,2.3301448232759445e-08,-19.021800970475184,-1.649074201012112,2.087673212269637
QTEC,151762,0.0588689428110655,1.3726876175462095e-116,0.0028756735277584,0.2626034311203227,2.167551966838692,-11.101827661738556,2.986635938850528
RRC,1140992,0.0226927408888818,7.865845633890913e-130,-0.0004832168422131,0.6057438547634885,-31.086332497707406,5.9599968039718565,0.8897422089287254
SE,1300448,0.0234577115090547,1.1042744189566762e-157,0.0098165225121602,4.3264491071430086e-29,-450.7398047752841,45.56402235100183,2.154974181193457
SOFI,924165,0.021359420867682,1.0294600809517124e-93,0.0054108754321413,1.9747909910224154e-07,-247.63125498047864,73.11612760541384,-5.109575226896892
STT,1101866,0.0194350000213096,1.5795698366636033e-92,0.0024672801963233,0.0096003754659743,1.348274903542889,-18.6042929064394,2.489515149002264
TD,871546,0.0216639812408407,5.652344515692365e-91,-0.0006239385916366,0.5602385261496616,-6.705458426594128,-0.0019287999571584,1.3134575808508973
TMUS,1280109,0.0122681312209858,8.269232600536072e-44,0.0015596005104442,0.0776375695197296,12.428360953451744,-23.450552939150967,0.5993050477671706
TSLQ,820363,0.01902974660345,1.3887555643799722e-66,0.0049442641611732,7.526341095036387e-06,5.475792776929858,-616.7335260611253,-604.915621090785
T,845301,0.0291229750369871,5.32533223960411e-158,0.0019142087047653,0.0784201299290252,-103.96282139003792,3.0888985538035105,3.411787299713322
U,1545079,0.0296458985012095,2.1549145729186017e-297,0.0201741328331866,8.383085746922296e-139,-108.0335272644586,50.94473693267328,4.473655670639467
VST,1189569,0.0070883323971668,1.0658242923605411e-14,0.0179802459939062,1.2178561552094552e-85,-19.18905242198888,-24.09179508785697,-6.442017597731478
WDC,1394919,0.0056172500433582,3.2583745049450527e-11,-0.0005297082739116,0.5315639632982003,-8.660748347327225,-1.715363559927525,-1.7935207468987824
XPEV,1156230,0.0249407058732138,1.7699467791651874e-158,0.007226225777452,7.828876493441021e-15,-76.43470353607076,37.80237617546656,-0.4781516395735778
ABNB,1429736,0.0266566021516225,5.161078309475698e-223,0.0302155509326639,5.862859248896294e-286,-54.75366967963598,35.70616280242064,4.63458725519451
AEM,1097404,0.0158043629707559,1.4205284079464545e-61,-0.0022465156527062,0.0186034180767981,-49.76641635084821,23.659347843392812,-4.361349340858319
ALC,641991,0.025125569740455,3.655189209238702e-90,0.0028329150552887,0.023216403449394,-152.45390321188654,-9.011096276241442,1.1841557804309666
ARGX,402593,0.036517201620689,7.608159313633464e-119,0.0027946244536906,0.076196693726656,-544.6123262190877,130.11461831147628,-7.72590109195928
BABA,1526017,0.0191895221334621,3.026412650120696e-124,0.0268153420429861,1.0470048888305028e-240,-18.70163746151066,12.545230950493224,0.5165768429439477
BE,1174385,0.0188487005266796,9.438268552708719e-93,0.0004327565997888,0.6390884215257557,-55.41711393614435,11.287111379814494,-7.062395681293811
BSX,1462424,0.0175732961586465,3.083586162004049e-100,0.0035648926914445,1.62473402097459e-05,-1.9914557751025623,-24.296793814784664,-1.252527685497856
CCL,1147549,0.0206095493118403,4.917013779317607e-108,-0.0072759180814799,6.4751989697772306e-15,-25.29153710150217,14.86537149386089,0.7222058233976767
CLF,1121802,0.022920958008344,3.194457669909438e-130,-0.0046431145473746,8.752987124944916e-07,-91.38341254268248,43.74293024561506,2.275123957550057
COF,1261935,0.0188607718227025,1.1992285021719972e-99,8.025255426688359e-05,0.9281661698145384,-0.6773429154412616,-17.318903040536732,1.1739091207477117
CRK,911124,0.0293004241539477,3.362352743753046e-172,0.0009520324895182,0.3634869750959424,-115.0974369918793,17.96834507503943,1.3335211056446608
CVS,1589361,0.0231669852879461,1.4272608333275522e-187,0.0043037983323086,5.769118693167306e-08,-9.615623213200116,4.159755573616265,1.64560948798492
DGRW,298286,0.0461719237840015,1.8585421973983804e-140,-0.0002659580717909,0.8845104119675549,-44.43306223936488,9.338874494027726,-0.7254296360174304
DTE,763509,0.0324284317448871,1.019585141925186e-176,-0.0039936418215864,0.000483721278232,5.741541213831825,-14.22016703818509,0.0810861548523312
EMR,1211739,0.0200249669035944,1.0556855204555237e-107,-0.0003855221263985,0.6712897648908032,-6.517808451592717,-3.762193587242056,-1.4244364882569578
ESGU,476127,0.030710632562771,1.0423023117596164e-99,0.0070237442361732,1.2561554964266546e-06,-33.30757867100245,5.493037373714728,1.2127111403895516
FERG,588055,0.0311344525277401,4.8129286496393594e-126,-0.0005730276115806,0.6603544406826224,-110.96017568089106,35.25388766891433,3.061321433798636
FSLR,1031379,0.0240661605729474,5.780465046932457e-132,0.0106887311379726,1.8791288757979828e-27,-45.34253941915055,30.172277869462704,-2.386565771965598
GFI,863608,0.0241477550338305,1.4688220627440557e-111,0.002038640078166,0.0581563030935124,-52.7275773441208,23.65966279736725,-3.4139344767995734
GSK,971421,0.0161635567890735,3.804093827850777e-57,-0.0023842775658613,0.0187753891221064,-29.400362245611465,13.49785538844232,1.9500980299750197
HOOD,1111340,0.0133026601272943,1.107241384555736e-44,0.0174105964998131,2.975560161265642e-75,-128.9250804679548,42.584369199311546,0.5057346200446884
IEF,671012,0.0158240099920886,1.981393816702127e-38,-0.0065867092069596,6.83053905040955e-08,-12.634745809711792,11.456640931513029,0.8534897022085204
IUSV,324395,0.0436753897225178,1.018736077377248e-136,0.0041241536576219,0.0188268956550657,-3.899889871571144,2.773315032782522,-0.2012608353842195
KHC,1020257,0.0311777817213733,8.796416524793036e-218,0.013362214075775,1.618593270619643e-41,-15.644375766259897,13.342080992907544,2.707362970050826
LCID,739926,0.1059613579211127,0.0,0.061551725692959,0.0,-13655.719026660674,-6602.812881335793,-7078.083289434266
LULU,927274,0.0308179465287599,1.2662552874508361e-193,0.0229980055304401,1.0702964210860918e-108,-33.40814998747351,20.568971186291307,5.409954982214508
MCHP,1573328,0.0099391096597652,1.1277545451903528e-35,-0.0020577512287115,0.0098489797154066,-4.773503084852301,1.3220501071171835,-0.0686952469895676
MMM,1257118,0.0224704188511562,4.290748417123423e-140,0.0114080414482821,1.8351068216996813e-37,-32.21768096992753,9.919387828244316,-0.323682881147938
MS,1690987,0.0101543863166955,8.222294857867116e-40,-0.0003175742552804,0.6796309561232644,-5.6073866479839465,-12.625350391343478,-0.5225708758457145
NGG,440223,-0.0089369390184428,3.034917782376304e-09,-0.0139077682445513,2.754044738224899e-20,-4.952666013286995,16.787934392455885,20.745932699691803
NTES,876049,0.0221831125279399,8.905434908912868e-96,0.0082145872040273,1.4856074806655183e-14,-30.31099574130378,-11.769702099377175,0.9749035568658369
OKTA,1053762,0.0357815138394166,1.532615014660194e-295,0.0125264403886314,7.631861418703074e-38,-219.54600146326317,38.42500742158656,3.679972172060402
PBF,1041048,0.0265866911779371,4.171257060194266e-162,-0.0008186247169691,0.403573393148407,-43.35516135365396,13.887795458916298,2.5980068054234917
PGR,944152,0.0165640127815742,2.72502500111306e-58,0.0020437385832988,0.0470501140435665,7.850292710158418,-46.42726614832082,-1.1194280505288372
PPL,1006171,0.0264664844685425,2.3941673680021442e-155,0.0097002700414862,2.237752895828172e-22,4.248718708250652,-15.185809205997767,0.955627179219158
RBLX,1503359,0.0152131703185486,1.1680954569825111e-77,0.0182775042341656,2.9939571283143725e-111,-50.37066882344958,19.829984111812397,0.8577387045220966
RTX,1496366,0.017443977872487,4.815744514176096e-101,0.0088618179960396,2.2122270121027064e-27,-4.858079540714568,-6.629733968589936,-2.21379090834252
SHLS,895156,0.0348421977831405,1.847908493796044e-238,0.0035639477668226,0.0007463728107665,-315.7291305998333,141.6397497860415,0.7990094614076172
SOXX,1440157,0.0109789893353987,1.2079285213117435e-39,-0.0027115815508917,0.0011376088110183,-12.574245350854904,4.714776965241546,2.262240333347967
STX,1050598,0.0177199758129159,9.92387743531268e-74,0.0114694909584219,6.542795491860235e-32,-9.046570320418745,-3.781165679497596,-2.113673195651475
TEAM,939315,0.0420706196830573,0.0,0.023380976356966,1.0267710679593244e-113,-62.84309706766997,46.021924182262914,8.49444973108045
TOST,1304110,0.0274616973096283,5.797120323517157e-216,0.0149659256124047,1.711884696184969e-65,-63.62396261867801,35.10361344847201,2.562806839133368
TSLS,366515,0.0447568882594318,7.60268735785587e-162,0.0256903354318141,1.4585762368092156e-54,-6.179984086621785,-2390.76533379899,-2396.0146858796197
UAA,773043,0.0370766628122839,2.957039799061006e-233,0.002767142715961,0.0149762923893088,-94.14697525501118,50.69377932481792,8.023025979373882
VALE,707152,0.0241553927143186,9.329354875271307e-92,0.0026144775859346,0.027908156541044,-147.85187340582976,97.03201560415376,1.5489445604603014
VTRS,588505,0.0511191959210846,0.0,-0.0074482059789748,1.1042254058977526e-08,-197.13258118408447,126.85415547552644,2.8672629757798576
WELL,900084,0.0254194417072038,1.5425268843445574e-128,0.0002689641257162,0.7985892278975534,15.077554541832557,-23.58172264564035,-0.0704090130530792
XP,933165,0.0285555889548527,1.4498806801332838e-167,0.0074992395282366,4.343818794543181e-13,-22.274299583544074,-2.151510475596322,7.554753191707967
ABT,138793,0.0250687920970966,9.56583781716738e-21,0.0179380138675144,2.3366456035908258e-11,-4.128667126843897,-3.75468474618947,0.6900203676763205
AEP,1402579,0.0168485847130237,1.3490216401665977e-88,-0.0034606813689519,4.158149679902831e-05,0.3885034461169552,-3.1134386214523557,-0.5530986791479078
ALGN,651662,0.0410930702240704,1.6816949311276235e-241,0.0144120541572355,2.742423125358048e-31,-39.08568904575432,26.900874220311472,7.04072080964178
ARMK,724358,0.0314191056300891,1.3340299938597952e-157,0.0142913809630538,4.84017456740349e-34,-871.3816965688329,-60.66313075603989,0.8000012727722752
BAC,1288017,0.0200058095852857,3.8195507161543424e-114,0.0044400119389168,4.679053591053766e-07,-2.0948445622121303,-1.885718586972537,1.2493029362364954
BHP,1356614,0.0108038759114749,2.584735578894828e-36,-0.0012238461143649,0.1540245705757112,-17.39324108216381,7.617099798213845,0.0710364939905942
BTI,937631,0.0171191988766563,1.0061302202841725e-61,-0.0053738477273966,1.954646651790783e-07,-26.50915896591404,13.30516895174252,0.3780235280427068
CDNS,956266,0.0177539617832881,1.5799579984864262e-67,0.0025242536705212,0.0135703609786064,-3.817637543503795,-10.03739053516328,-1.2736164742473446
CL,477817,0.0195755507328923,1.0023754857549467e-41,0.0148723509021859,8.587571988310875e-25,0.1095846580034954,-4.313729113723024,0.7922356507089953
COHR,835351,0.0219883005102391,7.504557691409586e-90,0.0070260498063521,1.3475531311849325e-10,-12.27570448781215,-8.46386475780501,-2.017447913006632
CRM,1556834,0.0195228349138813,4.3727644571153695e-131,0.016985186619253,1.0741280019826383e-99,-238.6271280178485,11.385521680791756,0.6991899439396203
CVX,121388,-0.0226014929627559,3.3948764557757957e-15,0.0422915564055156,3.507524470158614e-49,-60.17318908143252,8.429688453600559,-0.9434759515338332
DHI,1163380,0.0179478954318869,1.6737967130279572e-83,0.0098359565266669,2.697127611898602e-26,-21.83279427747152,10.88842124888274,1.501422426601669
DUK,1338304,0.0183432501671752,5.960731231366506e-100,-0.0014633996245838,0.090467936493485,6.955689837131613,-13.779837963279164,-0.3635342165506101
ENB,889994,0.028481081544777,4.384647959089886e-159,-0.0105637118461402,2.1466704325543282e-23,-36.12146845071683,20.200917365181223,0.3668219644734628
ETSY,1241948,0.0362039629584988,0.0,0.0454587900941253,0.0,-76.32742655039681,57.14614408891829,8.308807897762664
FE,1108705,0.0239116089336848,6.418185287047051e-140,0.0042405500792051,8.002954667833056e-06,-13.98803048538432,-3.4335188488011137,0.329255404522853
FTCS,234930,0.0546732193007233,5.7645435300917985e-155,0.0013885444023265,0.5009356125593902,6.5155901704672505,-8.806774448950113,1.4857498313086943
GILD,1398093,0.0228459226095531,9.39643011330356e-161,0.0389732309812927,0.0,-14.50534316201952,8.105862523018864,1.0789566441370868
GS,1206759,0.0146577848699516,2.4380262319727106e-58,0.0027201443658732,0.0028067059015413,-5.865042283048745,-5.354871397337998,0.0039649727659676
HPE,895177,0.0211570914796233,3.706532282602074e-89,-0.0008675497011463,0.4117484089735149,-54.776603572290895,-11.628212130276946,4.084411939157567
IEI,339338,0.0249284682725696,8.573445795682383e-48,-0.0186187024886456,2.0652584696850354e-27,-14.986998923653104,13.307753130402844,0.2474443347350062
IVZ,932565,0.0256391146092395,2.2140148500140667e-135,0.0010112438656852,0.3287914252886221,-29.19125038143637,8.8502227631734,0.8719236067894462
KIM,881600,0.0320000606701879,1.9563336858104478e-198,0.0079057206063922,1.1443821900315238e-13,3.363789671850398,-25.57164112758233,0.8099646908592006
LC,599273,0.0354459399606013,7.292828851130913e-166,-0.0196691556389282,2.30993105755618e-52,-280.5776181520076,113.13620704726635,3.179893566979365
LUV,1447838,0.0211528635488693,6.175187275531825e-143,-0.0033974501177661,4.350540459910759e-05,-24.620049151593225,16.360483653079058,1.1782068526268104
MDB,845728,0.0330747240269827,2.5704310118744017e-203,0.0071467690551237,4.948034612497417e-11,-67.84332224479124,26.524350384631024,-2.129417683629299
MNST,1293209,0.0129083236437215,8.677099027217363e-49,-0.0043001225495895,1.0079030137673305e-06,-5.078752471545941,-0.5670760881575138,0.9250232212990028
MTCH,1221280,0.0297687488627136,1.8543534611450824e-237,0.0252208029326237,5.171078690600408e-171,-63.87456009117186,32.22051126846118,5.252359024495733
NIO,871335,0.032314992197387,5.458733982614948e-200,0.0105182187978927,9.370621901568958e-23,-204.85390835612003,99.03143538165816,-2.2305322375865924
NTR,951746,0.0244745401989515,4.908961753473225e-126,0.0009117506902671,0.373745207487534,-27.96598804583656,14.498054909923155,2.2220649189625523
OMC,904964,0.026020373954911,2.591254846021774e-135,0.0048613955547503,3.752371114319884e-06,-0.9619695238661768,-2.617676508711245,3.792248403492791
PBR,757072,0.0232256962819168,7.780004679440535e-91,-0.0028908199562712,0.0118931064608344,-69.45462016552588,33.78572907922309,1.6224021597745606
PG,195138,0.0032277855173416,0.1539115473746108,-0.0045272967298021,0.0455105420035975,-16.7104359670527,9.168275532496311,-0.9134519639805124
PRU,1020985,0.021148417387873,2.4594630427722436e-101,0.0018396162178893,0.0630530149454335,-25.57009711458303,10.132089424337954,2.597194860008764
RCL,1231030,0.0138733862120244,1.8098484721221362e-53,-0.0038234703414411,2.213195457676408e-05,-20.46694515420808,-0.6463406084800776,-2.003831946392998
RUN,1314905,0.0221169919691857,6.221311068549102e-142,0.018609545419589,4.700617212303664e-101,-42.72539386816291,23.860997796096424,1.7424340036079935
SHOP,1555630,0.0171972771411409,4.483341564460028e-102,0.0183536835068119,5.390491433876891e-116,-19.056669520566786,14.588455381243856,7.311770682144202
SO,1487216,0.0213750598139579,7.950407080003292e-150,-0.0011508237939911,0.1604839525177985,3.439197416737981,-6.666996551167929,0.7290964129587252
SUZ,371595,0.0366672526740658,9.807268099050843e-111,-0.0121397960664967,1.35676149558293e-13,-17.668972060364183,-5.997480126514774,3.5138614822421403
TECK,1254311,0.0234704521973432,2.523925686925104e-152,-0.0005953681195688,0.5049075378687404,-30.96516789425104,8.046211445968273,-1.5478599213914828
TPR,1169363,0.0177384014578639,5.105609953752042e-82,5.533458454960663e-05,0.9522853411502912,-1.8786411306929525,-12.91579881397126,-1.4792495136729535
TSM,1633615,-0.0039078552911717,5.890887321378262e-07,0.0088136502590314,1.949166656862651e-29,-12.896327209165577,6.479244544592776,-2.653647717391745
UAL,1345962,0.0135845342037674,5.781148457273214e-56,-0.0132202343908092,4.248737490486238e-53,-6.773893465664777,1.089338734819816,-1.0259333061784033
VCIT,616945,0.028956392038935,1.4759147520078971e-114,-0.0378154634966394,5.2098422936753875e-194,-57.230933508376985,47.212737380024734,-0.8819082502990446
VTWO,1104187,0.0220079059158494,2.379281734894316e-118,0.0009463362678443,0.3200222743300819,0.488450125556651,-0.9195135889815124,0.6789772913980998
WFC,1543423,0.0103483704962022,7.89868690310234e-38,0.0030037048732991,0.0001902331401591,-8.143425469309417,2.272444260824329,-0.2782118685021972
YUM,810721,0.0290488720261866,7.369185867279963e-151,0.0057093088484473,2.7371924418766253e-07,13.517969267021522,-24.903158230744097,1.7565739885172225
ACN,977788,0.0254200725216097,1.808721702190876e-139,0.0060607092082666,2.05918236007231e-09,-7.233145872474759,-11.633614970376868,6.250613553895275
AES,974485,0.0288339574662927,2.786635467329534e-178,0.0027692214160885,0.0062633440799486,-20.88540381317488,-10.191628541992689,-0.6276216342472323
ALLY,1205655,0.0192351516591119,4.933097401588294e-99,0.0004095038131612,0.6529669762163975,-22.287091799453048,15.219041812804438,4.989561515610025
AR,1397602,0.0203513824529473,6.263736588503301e-128,0.002123670122411,0.012052343578957,-24.733285790563865,10.159278894688208,1.693470844928137
BA,373286,0.0192877497654449,4.6465532044966666e-32,0.0012737825155607,0.4364261589558859,4.660696379945729,-16.248245771329167,4.966770336410338
BIDU,1183618,0.0282216767860424,4.232875454311721e-207,0.02672247409633,6.879605656542104e-186,-104.18082336764164,69.09774391559012,2.9121818654974594
BUD,927490,0.0143070081651054,3.3985789214128883e-43,-0.0054795713201968,1.3116989359572186e-07,-31.80919595325022,10.369038609947198,-0.8547195019323978
CEG,948643,0.0113339621215137,2.466004271555335e-28,0.0096292298281464,6.665711894817374e-21,-0.685230447962778,-24.46070575783796,-8.799407201784206
CMCSA,1195657,0.0185682285453425,1.1528849153958689e-91,0.0059393757325081,8.329506364302762e-11,-1.952401918152641,-1.5390545727337808,3.1673986473887745
COIN,1341283,0.0218480442215914,2.7408046159670023e-141,0.0369091864126149,0.0,-291.8418556082753,67.40082573173584,0.0341643942555952
CROX,833587,0.0268532906981992,8.669659524873601e-133,0.0014317611623849,0.1911411405943579,-127.37352669083,62.77996108727545,4.32945522135418
CZR,1319947,0.0296498131787291,1.9293328662890053e-254,0.0110275946889372,8.686868330690606e-37,-26.12206041333235,16.87360437354311,5.075379625558716
DHR,1017555,0.0231064836832756,3.3891577740190616e-120,0.0101029148806213,2.164994526539913e-24,-61.92801744357964,46.823656419251584,2.452346695535865
DVN,1732009,0.0147925331420488,2.01614030450885e-84,0.0131885071966305,1.7284415465638872e-67,-16.34063072406707,10.551788417598878,0.9248421465074356
ENPH,1268762,0.0281227155543805,2.6244005905890924e-220,0.0199766288507094,3.8128054393860525e-112,-67.15732442275201,40.59950421029127,5.466170454338854
EVRG,919396,0.0270431379172022,2.6807766475762483e-148,-0.0006980258375416,0.5033027106551375,-331.9493396108369,13.630450194074331,1.4166012366727074
FIS,1281628,0.0249127420267332,4.6890476081501055e-175,0.0100724727936104,4.0291229166235694e-30,-50.72634524824597,32.728688057050455,4.46335347302
FTI,928295,0.0235577987476349,4.418914075137598e-114,-0.0033745061051038,0.0011488815527811,-126.24081319920066,39.19951106557379,-2.185627169570948
GIS,1305035,0.0224181063651562,1.0869065701703928e-144,-0.001534639905396,0.0795774195549297,-3.173957102729282,0.5044319431163979,2.6042828944197565
GT,783228,0.0319539275671204,5.071897138947596e-176,0.0004650202686173,0.6806743507824113,-26.189702861905324,17.05651069330654,4.234433820249446
HPQ,1243979,0.0217312978377267,8.311575179019116e-130,-0.0043892147062242,9.806761271389777e-07,-9.870513042355778,7.528933067180274,4.904753462387863
ILMN,819240,0.0397995917399266,2.1585670354920302e-284,0.0197363829232202,2.190261506400131e-71,-129.149059195695,57.29134282906367,7.173432686002422
IXUS,553662,0.0270551491161826,3.645947142641413e-90,-0.0217961604202047,3.637267827870131e-59,-26.28529956159449,21.84390605163064,-0.2192581497543728
KKR,1214245,0.0173418573577549,2.0493187690428487e-81,0.0103568569343241,3.609065129541045e-30,-35.7269444584345,9.874132331333952,0.7758079972839159
LEN,1102744,0.017654772333006,9.643724964257324e-77,0.0016084391102807,0.0912104006446771,0.0364455954762996,-11.210944692534824,6.089745877786086
LVS,1393383,0.0248981602806306,6.413390786520294e-190,0.0110705478426013,5.000558561894119e-39,-3.729272729737226,-4.237378435293567,0.3838026812654004
MDLZ,1389389,0.0156817417081371,2.6989841583124867e-76,0.0068760507890246,5.272343884743566e-16,1.069629584733071,-2.204695214286137,0.4918215697859577
MOS,1334385,0.0212334794253436,6.9471607171586874e-133,0.0003157585920127,0.7152979964291571,-26.978582131809056,9.079948957080212,2.3960004136415343
M,1128418,0.0290619086277159,2.3520086323169345e-209,-0.0006000365505316,0.5238641303485951,-65.94778474243188,22.070435528264294,1.872999582495532
NI,999866,0.0292881673504228,1.2941466152057388e-188,-0.0011464168529124,0.2516549185253994,4.623005142433664,-8.253208756613732,-0.2459634543056561
NVAX,951204,0.0441924536491867,0.0,0.0107002556061226,1.6943948052617302e-25,-518.4528847748543,124.98327073022612,10.858783894148113
ON,1534457,0.0254889632476271,7.149890569829903e-219,0.0121370640910655,4.32321056300724e-51,-2.3430215364947125,0.6365889076046427,1.725720342331283
PCAR,1068998,0.0125151949540802,2.6677057958885816e-38,-0.005107483693519,1.286377677049502e-07,-3.461513260435144,-6.7244438084732,-0.299572012893437
PHG,564938,-0.0053043182369303,6.695072355123163e-05,-0.023826593285842,9.655164443996877e-72,-92.9042900832628,109.26461421755948,46.08565101290609
PR,799000,0.0339005763768964,8.13515552481558e-202,0.0052708133260795,2.459764856798304e-06,-43.917337704684,-5.022715152219185,-3.5726420389363778
RDVY,376884,0.0372795268093676,5.318261145170299e-116,0.0073570600878404,6.2837487898772326e-06,6.661392420786618,-8.471952381473985,0.0229881587087217
RY,585096,0.0311534439174503,1.4320139328513284e-125,-0.00324526234751,0.0130517799859973,1.6205173500700385,-6.055973770816748,0.4178251091536673
SKYY,315344,0.0400835159116033,2.7620972895622733e-112,0.0015644679317879,0.3796551777230296,-7.996981727299331,6.51023961446962,2.6315894335709213
