day,daily_pnl
20250129,0.004513359469219941
20250130,0.002299363689119467
20250131,-0.004423759194312643
20250203,-7.283856198889409e-06
20250204,0.0059289224141086515
20250205,-0.00899194818382102
20250206,-0.0013374625069098379
20250207,-0.002305807972570044
20250210,0.001025864008455529
20250211,-0.004270680638753943
20250212,0.0023726959681270943
20250213,0.006129347625349678
20250214,0.0024439303476297028
20250218,0.0014242861929143196
20250219,0.0013763278546815676
20250220,0.005552721707217805
20250221,-0.0005533013376184182
20250224,-0.0031829220454182025
20250225,-0.0037703786132516704
20250226,-0.0012701989489882228
20250227,-0.00375348637834301
20250228,-0.005834960598485138
20250303,-0.01083565707255086
20250304,0.003676951916429849
20250305,0.007556426659894047
20250306,-0.00017775648682242216
20250307,1.3315577871980392e-05
20250310,-0.003098163686422429
20250311,0.0044960302542886655
20250312,0.003598980836581748
20250313,-0.0004911403289629968
20250314,0.0032877959818450294
20250317,-0.00011746510311863287
20250318,-0.001948190206624203
20250319,0.0017833914426952434
20250320,-0.002764965217918787
20250321,0.0043759702677375585
20250324,0.0016640906215292007
20250325,0.002191200031652572
20250326,-0.004269041020174889
20250327,-0.0025347561134050354
20250328,-0.002213052844965494
20250331,-0.002956495228170858
20250401,0.0003928029098924298
20250402,0.000516618838977066
20250403,0.0016944943692424606
20250404,0.00376439328136478
20250407,-0.003278810363476817
20250408,-0.007394229551642936
20250409,0.004387109309231617
20250410,-0.006981245839190515
20250411,0.0009315951613028427
20250414,0.003169736257403121
20250415,0.0012273068988278204
20250416,-0.002758114403089622
20250417,0.0023639051418686686
20250421,0.0021077894776655565
20250422,0.0009607922533533989
20250423,-3.2110573409384376e-05
20250424,0.00483042623363783
20250425,0.0012630984802743028
20250428,0.003906747020883127
20250429,0.0029829851197277642
20250430,-0.002627681735815942
20250502,-0.0002528932816822303
20250505,0.0007643191212087016
20250506,0.002693458150762018
20250507,-0.005211221034774397
20250508,0.002887105846617653
20250509,0.00016237729401024362
20250512,0.00548354317684075
20250513,0.0020415074007722727
20250514,-0.0019982895077107093
20250515,-0.0025800176847894664
20250516,0.00019490676602677362
20250519,0.001615893144587644
20250520,0.002180476825507043
20250521,-0.00222942853713341
20250522,0.0007860382387923217
20250523,-0.0022016613512911253
20250527,0.0009804232950003404
20250528,-0.0007878997770802828
20250529,0.001345395380888675
20250530,0.0016238763399246845
20250603,0.0017492018937656751
20250604,0.0012042872491362544
20250605,-0.00510566766170071
20250606,0.0014044957967041174
20250609,0.002595218144589648
20250610,0.0066521875734703835
20250611,-0.0006126780730349732
20250612,-0.005501081267020524
20250613,0.0005077781846754924
20250616,0.004211399397754014
20250617,-0.006986486316309243
20250618,-0.0017168341405079971
20250620,0.00039230539659794895
20250623,-0.0007427669467729569
20250624,0.0032770429051200553
20250625,0.0020565660049971348
20250626,0.0020973592107576444
20250627,0.003042208156445673
20250630,6.544855277601763e-05
20250701,0.008991217574533023
20250702,0.004873249096372969
20250703,-0.000770757301048292
20250707,0.00048085860781618207
20250708,0.004343386355368402
20250709,-9.358554307480496e-06
20250710,0.006775477625395403
20250711,-0.00019098043851591205
20250714,-0.0017216133763095253
20250715,-0.0019020088984375955
20250716,-0.00029416026093910064
20250717,0.0013062789256187925
20250718,-0.002198492265810457
20250721,0.0018557483743916843
20250722,0.004583910292037971
20250723,0.0007534297776728726
20250724,-0.004646302027619002
20250725,0.0019257597640848518
20250728,0.0006941313332203808
20250729,-0.00448389488645177
20250730,-0.0031527324692669388
20250731,0.006350162680841834
20250801,-0.006113853337582008
20250804,0.0007347395214210039
20250805,0.0007816195157230404
20250806,-0.0036286382329620277
20250807,0.007388777442264976
20250808,-0.002306052625547835
20250811,0.00013379811583666434
20250812,-0.0026283284471156237
20250813,0.0024678621040964293
20250814,-0.0001640807161010948
20250815,0.009784674353194038
20250818,0.006026909557870716
20250819,-0.0023212655353749972
20250820,-0.002692473588829641
20250821,-0.0008218395679355341
20250822,0.008286730319125083
20250825,9.39834133215661e-05
20250826,0.0020945582818713377
20250827,-0.0068666816087674274
20250828,2.2331140986415434e-05
20250829,-0.0018091562612374526
20250902,0.004776913876049077
20250903,0.0020332457845805155
20250904,-0.001537121039921151
20250905,-0.0010780684830401753
20250908,0.0029202687631105697
20250909,-0.0013530217651307975
20250910,0.0008969550181345348
20250911,0.002800865479457383
20250912,0.006342132907527644
20250915,0.00546657557356235
20250916,0.0014253430223902074
20250917,0.0017366562769824251
20250918,-0.0006423419573967363
20250919,0.0006258305701795142
20250922,0.000970752966619654
20250923,-0.004325961492674591
20250924,0.016304350184310503
20250925,0.002582591752254364
20250926,-0.004211030609941449
20250929,-0.0009352342339374468
20250930,-0.0007829061637370661
20251001,0.004679987110754488
20251002,0.0015097810804044368
20251003,0.0037545792029736527
20251006,-0.0034138063250776416
20251007,-0.00028031229273228867
20251008,0.0040482660731104726
20251009,0.00044340316398860116
20251010,-0.0027341505052169875
20251013,-0.0014405047213160243
20251014,0.0019447473559945703
20251015,-0.0005048609575840197
20251016,-0.0037462924574408916
20251017,0.00035578984369947814
20251020,0.006325748534667828
20251021,-0.0031649852327005254
20251022,-0.000522731957069755
20251023,0.0008446487212911204
20251024,0.0007968546122545727
20251027,0.000774690008286347
20251028,-2.8319742856820976e-05
20251029,-0.00025953855228413094
20251030,-0.005459273825875162
20251031,-0.003873047196142776
20251103,-0.0014058226011490799
20251104,-0.002315497925981857
20251105,0.0012858109332701013
20251106,-0.0031092151821319786
20251107,0.003518106114392059
20251110,-0.0031553563163130615
20251111,0.004185732964316569
20251112,-0.0020631723491755945
20251113,-0.0006510343424915022
20251114,0.0010056323594340535
20251117,0.0023461940950856583
20251118,0.0009515217151989282
20251119,-0.0021367998964839934
20251120,-0.0029168482262915733
20251121,-0.002109695671134309
20251124,-0.0005368823380936602
20251125,-0.0064421241893229605
20251126,0.0027813497743176298
20251128,0.002985343735249908
20251201,-0.0025713746092537546
20251202,0.0029152433916485635
20251203,0.00034933899156579327
20251204,-0.0018226668230468146
20251205,-0.00261561782026139
20251208,0.000696008209802794
20251209,-0.0018719657066554132
20251210,0.0022228145520106876
20251211,-0.0007892474139614565
20251212,-0.0008350351714007951
20251215,-0.0001624754226922783
20251216,0.0008705257951976375
20251217,-0.001269806397695866
20251218,0.0015385423347074026
20251219,-0.0015270692123212572
20251222,-4.6681089851654494e-05
20251223,-0.0012466333674011297
20251224,0.0007064981252170849
20251226,-0.0014095753759522875
20251229,0.0048108472520435935
20251230,0.0026907078667638496
20251231,-0.0008157950698923585
20260102,0.0005170164544221619
20260105,0.000248033625616574
20260106,-0.0025392638597226307
20260107,0.0022216506549857106
20260108,-0.0052908073461952355
20260109,0.0015607424572599946
20260112,-0.001429268394751747
20260113,0.007599429818183932
20260114,-0.001015080846939678
20260115,-0.000787240320259913
20260116,0.0038887010776741658
20260120,-0.003820922303604702
20260121,0.004363150283697545
20260122,0.001865812770634385
20260123,0.0030059379380196413
20260126,-0.0033711852881245525
20260127,0.0024656547619652555
20260128,0.0005037251953178517
20260129,-0.0018948790002890454
20260130,-0.0030200429553582935
